Lerch F.J., Klosko S.M., Laubscher R.E., Wagner C.A.;
Gravity Model Improvement Using Geos3 (GEM9 and 10);
Journal of Geophysical Research, Vol. 84, B8, 3897-3916, 1979



product_type                gravity_field
modelname                   GEM10
earth_gravity_constant      0.3986004461E+15   (not from reference)
radius                      0.6378136300E+07   (not from reference)
max_degree                      30
errors                      formal


key    L    M          C                   S            sigma C        sigma S
end_of_head =======================================================================
gfc    5    5   .156170000000e-06  -.659830000000e-06  .12000000e-07  .12000000e-07
gfc    6    5  -.258330000000e-06  -.537300000000e-06  .60000000e-08  .60000000e-08
gfc    7    5   .149800000000e-07   .431200000000e-07  .11000000e-07  .11000000e-07
gfc    8    5  -.160800000000e-07   .824500000000e-07  .80000000e-08  .80000000e-08
gfc    9    5  -.723000000000e-08  -.561700000000e-07  .13000000e-07  .13000000e-07
gfc   10    5  -.651800000000e-07  -.315900000000e-07  .10000000e-07  .10000000e-07
gfc   11    5   .472300000000e-07   .711900000000e-07  .16000000e-07  .16000000e-07
gfc   12    5   .442900000000e-07   .653000000000e-08  .14000000e-07  .14000000e-07
gfc   13    5   .596100000000e-07   .504400000000e-07  .15000000e-07  .15000000e-07
gfc   14    5   .199700000000e-07  -.169300000000e-07  .15000000e-07  .15000000e-07
gfc   15    5   .610000000000e-09   .580000000000e-09  .16000000e-07  .16000000e-07
gfc   16    5  -.106400000000e-07  -.135000000000e-08  .13000000e-07  .13000000e-07
gfc   17    5  -.229600000000e-07   .653000000000e-08  .15000000e-07  .15000000e-07
gfc   18    5   .142100000000e-07   .115300000000e-07  .14000000e-07  .14000000e-07
gfc   19    5  -.868000000000e-08  -.204000000000e-08  .13000000e-07  .13000000e-07
gfc   20    5  -.290000000000e-09   .158000000000e-08  .12000000e-07  .12000000e-07
gfc   21    5   .312000000000e-08  -.679000000000e-08  .12000000e-07  .12000000e-07
gfc   22    5   .581000000000e-08   .660000000000e-08  .11000000e-07  .11000000e-07
gfc    6    6   .271000000000e-08  -.242130000000e-06  .80000000e-08  .80000000e-08
gfc    7    6  -.361700000000e-06   .130550000000e-06  .10000000e-07  .10000000e-07
gfc    8    6  -.748400000000e-07   .319770000000e-06  .90000000e-08  .90000000e-08
gfc    9    6   .397400000000e-07   .216810000000e-06  .12000000e-07  .12000000e-07
gfc   10    6  -.387700000000e-07  -.848700000000e-07  .11000000e-07  .11000000e-07
gfc   11    6  -.350000000000e-08   .307400000000e-07  .14000000e-07  .14000000e-07
gfc   12    6  -.211000000000e-08   .261500000000e-07  .14000000e-07  .14000000e-07
gfc   13    6  -.367100000000e-07   .301000000000e-08  .15000000e-07  .15000000e-07
gfc   14    6  -.949000000000e-08  -.179000000000e-08  .14000000e-07  .14000000e-07
gfc   15    6   .239000000000e-07  -.451600000000e-07  .14000000e-07  .14000000e-07
gfc   16    6  -.635000000000e-08  -.289800000000e-07  .15000000e-07  .15000000e-07
gfc   17    6  -.131000000000e-07  -.193600000000e-07  .15000000e-07  .15000000e-07
gfc   18    6   .935000000000e-08  -.111800000000e-07  .14000000e-07  .14000000e-07
gfc   19    6   .876000000000e-08   .121200000000e-07  .13000000e-07  .13000000e-07
gfc   20    6   .697000000000e-08   .340000000000e-08  .13000000e-07  .13000000e-07
gfc   21    6   .470000000000e-09   .113000000000e-08  .12000000e-07  .12000000e-07
gfc   22    6   .318000000000e-08  -.240000000000e-09  .11000000e-07  .11000000e-07
gfc    7    7  -.717000000000e-08   .168800000000e-07  .15000000e-07  .15000000e-07
gfc    8    7   .663200000000e-07   .770000000000e-07  .70000000e-08  .70000000e-08
gfc    9    7  -.103170000000e-06  -.747700000000e-07  .12000000e-07  .12000000e-07
gfc   10    7   .388000000000e-08   .180100000000e-07  .90000000e-08  .90000000e-08
gfc   11    7   .138200000000e-07  -.849800000000e-07  .14000000e-07  .14000000e-07
gfc   12    7  -.189700000000e-07   .464500000000e-07  .11000000e-07  .11000000e-07
gfc   13    7  -.118000000000e-08  -.334000000000e-08  .14000000e-07  .14000000e-07
gfc   14    7   .228200000000e-07  -.221700000000e-07  .13000000e-07  .13000000e-07
gfc   15    7   .653800000000e-07   .165300000000e-07  .15000000e-07  .15000000e-07
gfc   16    7  -.237000000000e-08  -.768000000000e-08  .14000000e-07  .14000000e-07
gfc   17    7   .160000000000e-07  -.201000000000e-08  .15000000e-07  .15000000e-07
gfc   18    7   .254000000000e-08  -.389000000000e-08  .14000000e-07  .14000000e-07
gfc   19    7   .258000000000e-08   .405000000000e-08  .13000000e-07  .13000000e-07
gfc   20    7  -.139000000000e-07  -.599000000000e-08  .13000000e-07  .13000000e-07
gfc   21    7  -.103000000000e-07   .763000000000e-08  .12000000e-07  .12000000e-07
gfc   22    7  -.271000000000e-08   .169000000000e-08  .11000000e-07  .11000000e-07
gfc    8    8  -.122620000000e-06   .128870000000e-06  .90000000e-08  .90000000e-08
gfc    9    8   .199390000000e-06  -.122200000000e-07  .10000000e-07  .10000000e-07
gfc   10    8   .434900000000e-07  -.694800000000e-07  .10000000e-07  .10000000e-07
gfc   11    8   .108500000000e-07   .248200000000e-07  .11000000e-07  .11000000e-07
gfc   12    8  -.261700000000e-07   .258500000000e-07  .11000000e-07  .11000000e-07
gfc   13    8  -.183000000000e-07  -.381000000000e-08  .12000000e-07  .12000000e-07
gfc   14    8  -.452500000000e-07  -.434000000000e-08  .12000000e-07  .12000000e-07
gfc   15    8  -.159800000000e-07   .292100000000e-07  .13000000e-07  .13000000e-07
gfc   16    8  -.190000000000e-07   .834000000000e-08  .12000000e-07  .12000000e-07
gfc   17    8   .183300000000e-07  -.385000000000e-08  .14000000e-07  .14000000e-07
gfc   18    8   .175600000000e-07  -.114200000000e-07  .14000000e-07  .14000000e-07
gfc   19    8   .182400000000e-07  -.104500000000e-07  .13000000e-07  .13000000e-07
gfc   20    8  -.195000000000e-08   .990000000000e-08  .12000000e-07  .12000000e-07
gfc   21    8   .600000000000e-10   .210000000000e-09  .12000000e-07  .12000000e-07
gfc   22    8  -.781000000000e-08   .262000000000e-08  .11000000e-07  .11000000e-07
gfc    9    9  -.554100000000e-07   .909700000000e-07  .90000000e-08  .90000000e-08
gfc   10    9   .123720000000e-06  -.485100000000e-07  .60000000e-08  .60000000e-08
gfc   11    9  -.334300000000e-07   .378800000000e-07  .90000000e-08  .90000000e-08
gfc   12    9   .371000000000e-07   .116900000000e-07  .60000000e-08  .60000000e-08
gfc   13    9   .205000000000e-07   .450700000000e-07  .90000000e-08  .90000000e-08
gfc   14    9   .324600000000e-07   .995000000000e-08  .80000000e-08  .80000000e-08
gfc   15    9   .108100000000e-07   .335600000000e-07  .90000000e-08  .90000000e-08
gfc   16    9  -.178100000000e-07  -.453600000000e-07  .90000000e-08  .90000000e-08
gfc   17    9  -.101900000000e-07  -.260900000000e-07  .11000000e-07  .11000000e-07
gfc   18    9  -.193400000000e-07   .204400000000e-07  .12000000e-07  .12000000e-07
gfc   19    9   .906000000000e-08   .639000000000e-08  .12000000e-07  .12000000e-07
gfc   20    9   .178500000000e-07   .135400000000e-07  .11000000e-07  .11000000e-07
gfc   21    9   .450000000000e-08   .453000000000e-08  .11000000e-07  .11000000e-07
gfc   22    9   .850000000000e-08   .662000000000e-08  .11000000e-07  .11000000e-07
gfc   10   10   .101120000000e-06  -.222800000000e-07  .90000000e-08  .90000000e-08
gfc   11   10  -.648700000000e-07  -.122000000000e-08  .90000000e-08  .90000000e-08
gfc   12   10  -.466000000000e-08   .505300000000e-07  .90000000e-08  .90000000e-08
gfc   13   10   .310400000000e-07  -.312000000000e-07  .10000000e-07  .10000000e-07
gfc   14   10   .469500000000e-07   .127300000000e-07  .10000000e-07  .10000000e-07
gfc   15   10   .185800000000e-07   .285000000000e-08  .11000000e-07  .11000000e-07
gfc   16   10   .904000000000e-08  -.214000000000e-08  .10000000e-07  .10000000e-07
gfc   17   10   .982000000000e-08   .110700000000e-07  .12000000e-07  .12000000e-07
gfc   18   10   .142000000000e-08  -.712000000000e-08  .11000000e-07  .11000000e-07
gfc   19   10  -.199500000000e-07  -.809000000000e-08  .12000000e-07  .12000000e-07
gfc   20   10  -.125200000000e-07  -.787000000000e-08  .12000000e-07  .12000000e-07
gfc   21   10  -.168000000000e-08  -.240000000000e-09  .11000000e-07  .11000000e-07
gfc   22   10   .170000000000e-09   .707000000000e-08  .11000000e-07  .11000000e-07
gfc   11   11   .488600000000e-07  -.701900000000e-07  .13000000e-07  .13000000e-07
gfc   12   11   .161900000000e-07  -.381000000000e-08  .50000000e-08  .50000000e-08
gfc   13   11  -.391700000000e-07  -.108600000000e-07  .90000000e-08  .90000000e-08
gfc   14   11   .209400000000e-07  -.371600000000e-07  .60000000e-08  .60000000e-08
gfc   15   11   .800000000000e-10   .680000000000e-09  .10000000e-07  .10000000e-07
gfc   16   11   .227800000000e-07   .634000000000e-08  .80000000e-08  .80000000e-08
gfc   17   11  -.297500000000e-07  -.543000000000e-08  .90000000e-08  .90000000e-08
gfc   18   11  -.400000000000e-10   .163800000000e-07  .90000000e-08  .90000000e-08
gfc   19   11   .203000000000e-08   .219100000000e-07  .10000000e-07  .10000000e-07
gfc   20   11   .192100000000e-07  -.104800000000e-07  .10000000e-07  .10000000e-07
gfc   21   11  -.221000000000e-08  -.128800000000e-07  .10000000e-07  .10000000e-07
gfc   22   11  -.244000000000e-08  -.216500000000e-07  .90000000e-08  .90000000e-08
gfc   12   12  -.554000000000e-08  -.126800000000e-07  .50000000e-08  .50000000e-08
gfc   13   12  -.322000000000e-07   .910200000000e-07  .30000000e-08  .30000000e-08
gfc   14   12   .975000000000e-08  -.310300000000e-07  .40000000e-08  .40000000e-08
gfc   15   12  -.335500000000e-07   .165000000000e-07  .30000000e-08  .30000000e-08
gfc   16   12   .183900000000e-07   .875000000000e-08  .50000000e-08  .50000000e-08
gfc   17   12   .303600000000e-07   .189900000000e-07  .50000000e-08  .50000000e-08
gfc   18   12  -.355700000000e-07  -.227400000000e-07  .60000000e-08  .60000000e-08
gfc   19   12  -.101700000000e-07   .343000000000e-08  .70000000e-08  .70000000e-08
gfc   20   12  -.592000000000e-08   .230600000000e-07  .60000000e-08  .60000000e-08
gfc   21   12   .111000000000e-08   .167300000000e-07  .80000000e-08  .80000000e-08
gfc   22   12  -.139600000000e-07  -.171500000000e-07  .80000000e-08  .80000000e-08
gfc   23   12   .157200000000e-07   .483000000000e-08  .11000000e-07  .11000000e-07
gfc   24   12   .934000000000e-08  -.153000000000e-07  .13000000e-07  .13000000e-07
gfc   25   12  -.738000000000e-08   .359000000000e-08  .13000000e-07  .13000000e-07
gfc   13   13  -.595400000000e-07   .697200000000e-07  .30000000e-08  .30000000e-08
gfc   14   13   .280900000000e-07   .422300000000e-07  .20000000e-08  .20000000e-08
gfc   15   13  -.222500000000e-07  -.224000000000e-08  .20000000e-08  .20000000e-08
gfc   16   13   .121300000000e-07  -.625000000000e-08  .30000000e-08  .30000000e-08
gfc   17   13   .152500000000e-07   .198600000000e-07  .30000000e-08  .30000000e-08
gfc   18   13  -.115300000000e-07  -.367400000000e-07  .30000000e-08  .30000000e-08
gfc   19   13  -.116500000000e-07  -.296100000000e-07  .40000000e-08  .40000000e-08
gfc   20   13   .232100000000e-07   .395000000000e-08  .40000000e-08  .40000000e-08
gfc   21   13  -.155700000000e-07   .146000000000e-07  .30000000e-08  .30000000e-08
gfc   22   13  -.298900000000e-07   .838000000000e-08  .30000000e-08  .30000000e-08
gfc   23   13  -.118000000000e-08  -.740000000000e-09  .40000000e-08  .40000000e-08
gfc   24   13   .553000000000e-08  -.469000000000e-08  .50000000e-08  .50000000e-08
gfc   25   13   .150400000000e-07  -.764000000000e-08  .60000000e-08  .60000000e-08
gfc   26   13  -.235000000000e-08  -.538000000000e-08  .60000000e-08  .60000000e-08
gfc   27   13  -.821000000000e-08  -.785000000000e-08  .80000000e-08  .80000000e-08
gfc   28   13   .206300000000e-07   .106300000000e-07  .90000000e-08  .90000000e-08
gfc   29   13  -.116500000000e-07  -.576000000000e-08  .10000000e-07  .10000000e-07
gfc   14   14  -.512200000000e-07  -.543000000000e-08  .20000000e-08  .20000000e-08
gfc   15   14   .391000000000e-08  -.245700000000e-07  .10000000e-08  .10000000e-08
gfc   16   14  -.188100000000e-07  -.379300000000e-07  .20000000e-08  .20000000e-08
gfc   17   14  -.158600000000e-07   .108600000000e-07  .10000000e-08  .10000000e-08
gfc   18   14  -.797000000000e-08  -.100700000000e-07  .20000000e-08  .20000000e-08
gfc   19   14  -.581000000000e-08  -.125700000000e-07  .10000000e-08  .10000000e-08
gfc   20   14   .130800000000e-07  -.105500000000e-07  .20000000e-08  .20000000e-08
gfc   21   14   .196900000000e-07   .103400000000e-07  .20000000e-08  .20000000e-08
gfc   22   14   .971000000000e-08   .623000000000e-08  .30000000e-08  .30000000e-08
gfc   23   14   .839000000000e-08  -.532000000000e-08  .30000000e-08  .30000000e-08
gfc   24   14  -.179700000000e-07   .413000000000e-08  .50000000e-08  .50000000e-08
gfc   25   14  -.234500000000e-07   .168100000000e-07  .60000000e-08  .60000000e-08
gfc   26   14   .739000000000e-08   .105000000000e-08  .50000000e-08  .50000000e-08
gfc   27   14   .229400000000e-07   .612000000000e-08  .80000000e-08  .80000000e-08
gfc   28   14  -.724000000000e-08  -.111300000000e-07  .60000000e-08  .60000000e-08
gfc   29   14  -.109800000000e-07   .101700000000e-07  .70000000e-08  .70000000e-08
gfc   15   15  -.207500000000e-07  -.447000000000e-08  .50000000e-08  .50000000e-08
gfc   16   15  -.127800000000e-07  -.260400000000e-07  .50000000e-08  .50000000e-08
gfc   17   15   .235000000000e-08   .520000000000e-08  .40000000e-08  .40000000e-08
gfc   18   15  -.547500000000e-07  -.153800000000e-07  .50000000e-08  .50000000e-08
gfc   19   15  -.210000000000e-07  -.149000000000e-07  .40000000e-08  .40000000e-08
gfc   20   15  -.251200000000e-07   .549000000000e-08  .60000000e-08  .60000000e-08
gfc   21   15   .999000000000e-08   .115400000000e-07  .40000000e-08  .40000000e-08
gfc   22   15   .218100000000e-07  -.125000000000e-08  .80000000e-08  .80000000e-08
gfc   23   15   .138900000000e-07   .392000000000e-08  .50000000e-08  .50000000e-08
gfc   24   15   .191000000000e-08  -.401000000000e-08  .80000000e-08  .80000000e-08
gfc   25   15  -.780000000000e-08  -.435000000000e-08  .70000000e-08  .70000000e-08
gfc   16   16  -.257900000000e-07   .774000000000e-08  .10000000e-07  .10000000e-07
gfc   17   16  -.235900000000e-07   .114200000000e-07  .50000000e-08  .50000000e-08
gfc   18   16   .100200000000e-07   .167700000000e-07  .10000000e-07  .10000000e-07
gfc   19   16  -.321200000000e-07  -.125500000000e-07  .40000000e-08  .40000000e-08
gfc   20   16  -.124400000000e-07  -.331000000000e-08  .90000000e-08  .90000000e-08
gfc   21   16   .311000000000e-08  -.678000000000e-08  .70000000e-08  .70000000e-08
gfc   22   16  -.152000000000e-08  -.491000000000e-08  .90000000e-08  .90000000e-08
gfc   17   17  -.222700000000e-07  -.279000000000e-08  .11000000e-07  .11000000e-07
gfc   18   17   .158700000000e-07  -.260000000000e-08  .13000000e-07  .13000000e-07
gfc   19   17   .272500000000e-07  -.939000000000e-08  .90000000e-08  .90000000e-08
gfc   20   17  -.669000000000e-08  -.943000000000e-08  .10000000e-07  .10000000e-07
gfc   21   17  -.380000000000e-08  -.399000000000e-08  .80000000e-08  .80000000e-08
gfc   22   17   .342000000000e-08  -.119300000000e-07  .90000000e-08  .90000000e-08
gfc   18   18  -.106600000000e-07  -.145100000000e-07  .15000000e-07  .15000000e-07
gfc   19   18   .393500000000e-07  -.159100000000e-07  .10000000e-07  .10000000e-07
gfc   20   18  -.527000000000e-08   .164700000000e-07  .11000000e-07  .11000000e-07
gfc   21   18   .219700000000e-07  -.589000000000e-08  .70000000e-08  .70000000e-08
gfc   22   18   .146300000000e-07  -.130500000000e-07  .90000000e-08  .90000000e-08
gfc   19   19   .282000000000e-08   .122000000000e-08  .12000000e-07  .12000000e-07
gfc   20   19   .682000000000e-08   .621000000000e-08  .12000000e-07  .12000000e-07
gfc   21   19  -.146000000000e-08  -.573000000000e-08  .80000000e-08  .80000000e-08
gfc   22   19  -.439000000000e-08  -.815000000000e-08  .90000000e-08  .90000000e-08
gfc   20   20   .710000000000e-09  -.618000000000e-08  .13000000e-07  .13000000e-07
gfc   21   20  -.371600000000e-07  -.157000000000e-08  .11000000e-07  .11000000e-07
gfc   22   20   .466000000000e-08   .130500000000e-07  .10000000e-07  .10000000e-07
gfc   21   21   .375000000000e-08  -.110600000000e-07  .12000000e-07  .12000000e-07
gfc   22   21  -.529000000000e-08   .130000000000e-09  .11000000e-07  .11000000e-07
gfc   22   22  -.133000000000e-08   .515000000000e-08  .11000000e-07  .11000000e-07
gfc   27   26  -.107800000000e-07  -.566000000000e-08  .70000000e-08  .70000000e-08
gfc   28   26   .755000000000e-08  -.235000000000e-08  .10000000e-08  .10000000e-08
gfc   29   26  -.981000000000e-08  -.166800000000e-07  .70000000e-08  .70000000e-08
gfc   27   27  -.111000000000e-08  -.199000000000e-08  .11000000e-07  .11000000e-07
gfc   28   27  -.909000000000e-08   .262000000000e-08  .70000000e-08  .70000000e-08
gfc   28   28   .499000000000e-08   .602000000000e-08  .70000000e-08  .70000000e-08
gfc   30   28  -.181000000000e-07  -.348000000000e-07  .20000000e-08  .20000000e-08
